ID;Gender;Ever_Married;Age;Graduated;Profession;Work_Experience;Spending_Score;Family_Size
460046;Female;Yes;49;Yes;Artist;30;Low;20
466698;Female;Yes;26;Yes;Healthcare;80;Low;20
460609;Female;No;33;No;Healthcare;;Low;10
459927;Female;No;27;No;Engineer;0;Low;20
467057;Female;No;50;No;Entertainment;80;Low;20
466052;Female;Yes;37;Yes;Homemaker;50;Low;20
464210;Male;No;43;Yes;Marketing;0;Low;20
465873;Male;No;35;Yes;Entertainment;130;Low;10
459802;Female;Yes;50;Yes;Artist;10;Low;10
464817;Male;No;31;Yes;Artist;70;Low;10
465540;Female;Yes;29;No;Engineer;;High;20
460845;Female;No;20;No;Healthcare;0;Low;20
459072;Male;Yes;66;Yes;Entertainment;10;Average;20
465694;Male;Yes;37;Yes;Healthcare;10;Average;20
466381;Male;Yes;52;Yes;Artist;20;Average;20
460947;Male;Yes;45;Yes;Executive;70;High;50
467338;Female;No;27;Yes;Healthcare;20;Low;60
467189;Female;Yes;46;Yes;Artist;10;High;40
466456;Female;Yes;43;No;Doctor;90;Low;10
463805;Female;No;32;No;Doctor;80;Low;60
462427;Male;Yes;87;Yes;Lawyer;90;Low;40
462785;Female;Yes;40;Yes;Engineer;;Average;50
466906;Male;No;59;Yes;Artist;10;Low;20
461842;Male;Yes;63;Yes;Artist;10;Average;30
462229;Male;No;23;No;;0;Low;80
462372;Female;Yes;65;No;Lawyer;;High;20
462400;Male;No;47;Yes;Artist;0;Low;10
466598;Female;Yes;45;Yes;Artist;90;Low;20
466940;Male;Yes;79;No;Lawyer;0;Low;10
461754;Male;Yes;65;No;Entertainment;10;High;20
461376;Female;No;38;Yes;Healthcare;0;Low;20
459427;Female;Yes;28;Yes;Healthcare;;Low;20
462025;Male;No;20;No;Healthcare;20;Low;30
465720;Female;Yes;36;Yes;Artist;10;Low;20
466354;Male;No;22;No;Healthcare;0;Low;40
463857;Male;Yes;56;No;Healthcare;0;High;40
465849;Female;No;32;Yes;Doctor;50;Low;30
464100;Female;No;33;Yes;Healthcare;10;Low;10
461444;Female;Yes;68;Yes;Artist;10;High;20
461828;Male;Yes;53;Yes;Artist;;Average;30
464711;Female;Yes;38;Yes;Artist;70;Average;30
462759;Male;No;22;No;Healthcare;;Low;50
465349;Female;Yes;49;Yes;Artist;0;High;40
459449;Male;Yes;43;Yes;Artist;;Low;20
463407;Female;No;33;No;Doctor;0;Low;10
466632;Female;Yes;57;Yes;Artist;10;High;20
464641;Female;Yes;65;Yes;Lawyer;20;Low;60
460290;Female;;50;Yes;Artist;;High;10
462154;Male;Yes;36;Yes;Entertainment;0;Average;20
464754;Female;Yes;43;No;Engineer;40;Average;70
460167;Female;No;18;No;Entertainment;10;Low;50
461987;Female;Yes;43;No;Engineer;10;Average;20
463259;Male;Yes;75;Yes;Lawyer;0;Low;10
464421;Female;Yes;27;No;Marketing;;High;40
461628;Male;Yes;39;Yes;Healthcare;110;Average;20
459126;Male;Yes;61;Yes;Artist;20;Low;20
460639;Female;Yes;73;Yes;Lawyer;;Low;50
465143;Male;No;26;Yes;Engineer;0;Low;50
460860;Male;Yes;52;Yes;Artist;70;Average;40
467629;Male;Yes;50;Yes;Artist;10;Low;10
461720;Female;No;51;Yes;Artist;10;Low;10
460086;Male;Yes;50;No;Artist;10;Average;30
465832;Male;Yes;53;Yes;Executive;90;High;50
467070;Male;Yes;40;No;Executive;50;Low;40
459602;Female;Yes;86;No;Lawyer;;Low;10
463541;Female;No;26;No;Healthcare;0;Low;30
462431;Male;No;32;No;Entertainment;90;Low;40
461387;Female;No;22;No;Healthcare;50;Low;30
461693;Female;Yes;36;Yes;Artist;10;Average;40
466793;Female;;62;Yes;Artist;40;Average;30
466010;Female;Yes;69;No;Doctor;0;Low;10
465674;Female;No;39;Yes;Entertainment;10;Low;20
459405;Female;Yes;81;No;Doctor;0;High;20
465989;Female;No;28;No;Healthcare;90;Low;20
465598;Male;No;28;Yes;Healthcare;60;Low;50
466093;Male;No;52;Yes;Entertainment;10;Low;50
462773;Female;Yes;40;Yes;Artist;40;Average;50
467087;Male;No;68;Yes;Lawyer;0;Low;
465763;Female;Yes;37;No;Artist;0;Average;20
462958;Male;No;26;No;Marketing;10;Low;50
467056;Female;No;31;No;Homemaker;80;Low;10
461990;Female;Yes;68;Yes;Lawyer;0;Low;20
464480;Male;Yes;42;Yes;Artist;10;Average;30
461318;Female;Yes;56;Yes;Artist;10;Average;60
467398;Male;Yes;37;No;Entertainment;10;Low;20
464222;Male;Yes;58;Yes;Artist;10;Low;10
465427;Male;No;33;Yes;Artist;70;Low;10
460652;Female;No;31;No;Homemaker;80;Low;10
463642;Female;No;27;Yes;Healthcare;0;Low;30
462672;Male;No;25;No;Healthcare;70;Low;40
466112;Male;Yes;51;Yes;Entertainment;10;Average;20
459831;Male;Yes;37;No;Engineer;80;Average;30
463027;Male;Yes;69;Yes;Executive;10;Average;40
462467;Female;Yes;45;No;Doctor;10;Low;10
461469;Male;Yes;38;Yes;Artist;0;Low;20
461562;Male;Yes;51;Yes;Artist;;Average;40
467051;Female;No;19;No;Healthcare;0;Low;40
465928;Female;No;32;Yes;Healthcare;60;Low;30
462491;Male;No;31;Yes;Artist;10;Low;50
460642;Male;No;19;No;Healthcare;130;Low;30
460988;Male;Yes;41;Yes;Entertainment;0;Average;30
460634;Female;No;39;No;Entertainment;;Low;60
461108;Male;No;21;No;Healthcare;10;Low;40
464175;Female;No;30;No;Healthcare;0;Low;
463329;Male;No;23;No;Healthcare;0;Low;60
466153;Male;Yes;65;No;Entertainment;0;Average;20
467027;Male;No;31;No;Executive;40;Low;50
459707;Female;Yes;74;Yes;Lawyer;;Low;
466710;Female;Yes;73;No;Artist;10;High;20
465616;Male;Yes;42;Yes;Doctor;90;Low;20
463173;Male;No;47;Yes;Artist;0;Low;10
465779;Female;No;19;No;Healthcare;0;Low;50
465826;Male;Yes;45;No;Executive;30;Low;90
463063;Female;No;25;No;Marketing;;Low;70
463575;Female;No;28;Yes;Entertainment;0;Low;30
466480;Female;Yes;40;Yes;Artist;;Average;20
463175;Female;;40;No;Engineer;10;Low;40
462046;Female;No;30;Yes;Doctor;80;Low;
466075;Female;Yes;50;Yes;Engineer;10;Average;40
461723;Male;No;26;Yes;Healthcare;80;Low;20
460783;Male;Yes;82;Yes;Lawyer;0;Low;10
465962;Male;Yes;33;Yes;Healthcare;0;Low;20
462781;Male;No;50;No;Marketing;10;Low;20
466020;Male;Yes;83;No;Lawyer;0;Low;10
461502;Female;No;37;Yes;Artist;90;Low;10
463280;Male;Yes;37;Yes;Artist;60;Average;20
466936;Male;Yes;55;No;Lawyer;10;High;30
460552;Male;Yes;61;Yes;Artist;0;Low;20
459345;Female;Yes;39;Yes;Artist;30;Low;10
464256;Male;Yes;40;Yes;Artist;0;Low;20
467097;Male;Yes;55;Yes;Artist;20;Low;10
462571;Male;Yes;50;Yes;Healthcare;10;Average;10
463765;Male;No;26;Yes;Doctor;130;Low;30
460152;Female;No;53;Yes;Artist;10;Low;10
463415;Female;No;28;Yes;Healthcare;;Low;50
459587;Female;No;32;Yes;Artist;70;Low;30
460995;Female;No;31;Yes;Marketing;0;Low;10
465426;Male;No;30;No;Healthcare;0;Low;40
461452;Female;No;31;Yes;Doctor;0;Low;40
460797;Male;Yes;47;Yes;Artist;40;Low;10
466618;Male;Yes;49;Yes;Artist;30;Average;20
462168;Male;Yes;37;Yes;Executive;10;High;30
465338;Male;Yes;47;Yes;Artist;130;Average;40
463501;Male;Yes;52;Yes;Executive;0;High;20
460817;Female;No;20;No;Entertainment;;Low;70
459726;Male;Yes;79;No;Lawyer;0;High;20
463516;Male;Yes;47;No;Executive;10;High;60
466751;Female;No;20;;Healthcare;10;Low;40
463359;Male;No;23;No;Healthcare;10;Low;40
463488;Female;No;29;No;Engineer;90;Low;40
465872;Female;No;33;Yes;Engineer;100;Low;10
460588;Male;No;21;No;Healthcare;0;Low;40
460236;Male;No;18;No;Healthcare;80;Low;40
460802;Male;Yes;70;Yes;Lawyer;0;High;20
459467;Female;Yes;56;Yes;Artist;0;Average;20
466953;Male;Yes;42;Yes;Artist;20;Average;20
459086;Female;No;28;No;Healthcare;10;Low;20
464915;Male;Yes;41;Yes;Executive;;High;40
460827;Male;Yes;81;Yes;Lawyer;90;Low;10
464272;Male;No;30;Yes;Artist;90;Low;20
461063;Male;Yes;53;No;Lawyer;0;Low;20
467302;Male;No;26;Yes;Executive;90;Low;40
461935;Male;Yes;51;Yes;Artist;10;Low;30
459089;Male;No;19;No;Artist;90;Low;70
462365;Male;Yes;75;Yes;Lawyer;0;High;20
459628;Female;Yes;51;Yes;Engineer;0;Low;10
467332;Female;Yes;70;Yes;Homemaker;30;Low;20
460443;Female;No;38;Yes;Doctor;0;Low;10
462195;Female;No;21;No;Healthcare;0;Low;40
466228;Male;Yes;80;No;Lawyer;0;Low;10
461952;Female;Yes;19;No;Artist;;High;20
467589;Male;No;33;No;Entertainment;10;Low;10
466107;Male;Yes;48;Yes;Entertainment;10;Average;60
462199;Female;No;33;No;Healthcare;80;Low;30
466452;Female;No;33;Yes;Engineer;0;Low;30
467074;Female;No;31;No;Healthcare;10;Low;40
464233;Female;Yes;48;Yes;Artist;10;Average;20
462225;Male;Yes;49;No;Engineer;10;Average;80
465970;Female;Yes;38;No;Artist;10;Low;10
460094;Female;No;39;Yes;Artist;0;Low;10
467428;Female;Yes;46;Yes;Entertainment;20;Average;20
465623;Male;Yes;41;Yes;Artist;80;Average;20
467516;Female;Yes;31;No;Artist;0;High;30
462975;Male;Yes;37;Yes;Entertainment;80;Average;20
462389;Female;Yes;58;No;Engineer;10;Low;10
461556;Female;Yes;49;Yes;Engineer;10;Average;20
465964;Female;Yes;47;No;Marketing;20;Low;10
460724;Male;No;30;Yes;Healthcare;10;Low;40
460660;Male;No;41;;Entertainment;60;Low;10
466787;Female;Yes;33;Yes;Doctor;0;Low;20
467256;Male;No;33;No;Healthcare;0;Low;40
467414;Male;No;27;Yes;Healthcare;;Low;10
466742;Male;Yes;45;No;Doctor;80;Low;20
466017;Female;Yes;45;Yes;Homemaker;10;Low;10
463079;Female;No;35;No;Marketing;;Low;
459679;Female;No;21;No;Entertainment;10;Low;40
465930;Female;No;36;Yes;Artist;90;Low;20
464821;Female;Yes;56;No;;0;Low;10
460175;Female;No;28;No;Artist;0;Low;50
466725;Female;Yes;89;No;Lawyer;0;High;20
465095;Male;Yes;48;Yes;Executive;10;High;40
465452;Male;Yes;47;No;Entertainment;0;High;50
463473;Male;No;23;No;Healthcare;;Low;30
463213;Female;No;18;No;Healthcare;30;Low;40
467653;Male;Yes;58;Yes;Lawyer;20;High;20
463218;Male;Yes;42;No;Entertainment;90;Average;30
461289;Male;No;22;No;Healthcare;0;Low;30
459983;Female;Yes;50;Yes;Artist;20;Low;10
465845;Female;Yes;40;Yes;Entertainment;;Low;20
462363;Male;Yes;73;No;Executive;0;High;20
460575;Female;No;27;No;Artist;;Low;
461509;Male;Yes;40;Yes;Artist;10;Average;30
460542;Female;Yes;81;No;Lawyer;10;Low;
461148;Male;;37;Yes;Artist;10;Average;30
464064;Female;Yes;39;No;Doctor;0;Low;20
460545;Male;Yes;83;No;Lawyer;0;High;30
459303;Male;Yes;55;Yes;Artist;0;Low;10
462568;Male;Yes;51;Yes;Doctor;;Low;30
462635;Male;Yes;42;No;Engineer;50;Average;40
464456;Male;Yes;27;Yes;Artist;10;Low;40
465106;Male;Yes;53;Yes;Executive;10;High;20
467605;Female;Yes;40;Yes;Engineer;10;Average;70
466116;Male;Yes;62;Yes;Artist;0;Average;90
461388;Male;No;21;No;Healthcare;;Low;50
466155;Male;Yes;40;Yes;Entertainment;10;Average;20
467176;Male;No;27;No;Healthcare;10;Low;30
459400;Female;Yes;84;No;Lawyer;0;High;20
466784;Male;No;26;No;Doctor;40;Low;
460320;Male;No;26;No;Artist;110;Low;40
466454;Male;No;33;Yes;Entertainment;10;Low;10
467028;Male;No;27;Yes;Artist;0;Low;10
464827;Female;Yes;46;No;Entertainment;90;Average;50
465463;Female;No;28;No;Doctor;;Low;50
464501;Female;No;25;No;Healthcare;10;Low;30
460659;Female;Yes;47;Yes;Marketing;;Average;30
463715;Female;No;32;No;Artist;30;Low;40
461028;Female;No;21;No;Healthcare;60;Low;40
466766;Male;Yes;73;Yes;Lawyer;10;High;40
462475;Male;Yes;35;Yes;Artist;0;Average;20
465770;Male;No;52;Yes;Artist;10;Low;10
466823;Male;Yes;40;Yes;Artist;10;Low;20
463505;Male;No;31;Yes;Healthcare;;Low;10
467083;Female;Yes;88;Yes;Lawyer;10;High;20
467675;Female;No;39;No;;;Low;10
464080;Female;No;41;Yes;Artist;10;Low;20
462287;Female;Yes;73;Yes;Artist;;Average;20
466503;Male;Yes;45;Yes;Artist;70;Average;50
461847;Male;Yes;41;No;Entertainment;0;Low;40
461447;Male;Yes;75;Yes;Lawyer;0;High;20
459982;Male;No;39;Yes;Entertainment;90;Low;20
463316;Female;Yes;89;No;Lawyer;0;High;20
466758;Male;Yes;45;Yes;Doctor;0;Low;10
464307;Female;Yes;50;Yes;Artist;10;Average;20
461344;Male;Yes;43;No;Healthcare;60;High;20
463353;Male;Yes;50;Yes;Executive;40;Average;40
467349;Female;No;53;No;Entertainment;0;Low;
462607;Female;;37;No;Engineer;20;Average;30
467172;Male;No;40;;Artist;80;Low;20
464324;Male;Yes;76;Yes;Lawyer;10;Low;10
462108;Female;Yes;27;Yes;Homemaker;;Average;20
459288;Male;Yes;41;Yes;Artist;10;Low;20
460050;Male;Yes;50;Yes;Entertainment;30;Low;20
464994;Male;Yes;56;Yes;Executive;80;High;50
464903;Male;Yes;28;No;Entertainment;0;Average;20
461251;Female;No;46;Yes;Marketing;0;Low;
463165;Female;Yes;72;Yes;Doctor;10;Average;20
460419;Female;Yes;41;No;Doctor;;Low;10
465981;Male;No;28;No;Artist;0;Low;20
465281;Female;Yes;27;Yes;Artist;80;Average;20
463781;Female;No;32;No;Healthcare;20;Low;40
466569;Female;No;20;No;Doctor;90;Low;40
466547;Male;Yes;45;Yes;Executive;10;Low;50
464631;Male;No;59;Yes;Artist;10;Low;20
465957;Female;No;46;Yes;Marketing;10;Low;10
459848;Male;Yes;46;Yes;Artist;10;Average;30
461642;Male;No;41;Yes;Artist;90;Low;20
467259;Male;Yes;70;Yes;Lawyer;10;High;20
459388;Female;;25;Yes;Homemaker;;Low;10
463439;Male;Yes;42;Yes;Artist;90;Average;30
464764;Female;Yes;60;No;Engineer;10;High;90
467073;Male;No;37;Yes;Engineer;90;Low;10
460480;Male;No;18;No;Healthcare;0;Low;70
464419;Male;Yes;52;Yes;Artist;10;Average;30
463686;Female;No;32;No;Artist;20;Low;40
459411;Male;Yes;74;No;Lawyer;80;Low;10
463774;Male;Yes;29;Yes;Healthcare;10;Average;20
463671;Male;Yes;37;Yes;Entertainment;0;Average;30
466986;Male;Yes;45;No;Entertainment;10;Average;30
465508;Male;No;22;No;Healthcare;10;Low;40
463284;Female;Yes;60;Yes;Engineer;0;Low;
465351;Female;Yes;51;Yes;Artist;80;Average;20
464001;Male;Yes;59;Yes;Artist;0;Average;20
459483;Male;Yes;55;Yes;Artist;10;Average;20
466013;Male;No;22;No;Healthcare;20;Low;30
459763;Male;No;18;No;Artist;;Low;40
466490;Female;Yes;84;No;Lawyer;0;High;20
463024;Male;No;35;Yes;Artist;;Low;10
463665;Male;Yes;50;Yes;Entertainment;0;Average;30
463459;Male;Yes;73;Yes;Artist;50;High;30
462756;Female;No;23;No;Engineer;10;Low;40
461414;Male;No;30;Yes;Entertainment;;Low;50
463915;Female;No;21;Yes;Healthcare;0;Low;50
463543;Male;No;18;No;Healthcare;10;Low;40
462768;Male;Yes;46;Yes;Artist;0;Average;30
461876;Male;No;32;Yes;Entertainment;90;Low;20
462135;Female;No;36;Yes;Healthcare;60;Low;30
458998;Male;Yes;37;No;Doctor;90;Low;20
466432;Male;No;42;Yes;Entertainment;10;Low;10
464722;Male;Yes;35;Yes;Doctor;10;Low;
460389;Female;Yes;42;Yes;Healthcare;90;Average;20
460663;Female;No;33;No;Homemaker;90;Low;10
463484;Female;Yes;35;No;Engineer;10;High;20
467771;Female;Yes;59;Yes;Artist;0;Average;50
462084;Male;Yes;70;Yes;Artist;10;Low;10
463621;Male;Yes;53;No;Entertainment;10;Low;10
467021;Female;Yes;80;No;Lawyer;10;High;20
459056;Male;Yes;56;No;Executive;;High;30
467563;Male;Yes;39;Yes;Artist;0;Average;20
459820;Female;Yes;73;Yes;Artist;;Average;30
467306;Female;Yes;58;Yes;Artist;0;Average;50
464865;Female;No;30;No;Homemaker;80;Low;90
463585;Female;No;23;No;Healthcare;0;Low;30
466186;Male;Yes;59;Yes;Artist;90;Average;40
459619;Female;Yes;56;Yes;Doctor;0;Low;20
466699;Female;Yes;40;Yes;Artist;80;Low;10
465517;Female;Yes;68;Yes;Artist;10;Low;20
459237;Male;No;29;Yes;Artist;10;Low;60
461757;Female;Yes;55;Yes;Artist;10;Average;30
466309;Male;No;21;No;Healthcare;10;Low;40
466532;Female;No;19;No;Engineer;10;Low;40
460832;Female;Yes;41;No;Healthcare;10;Average;40
461531;Male;No;41;Yes;Artist;40;Low;10
467304;Male;No;33;No;Doctor;10;Low;20
463124;Male;Yes;31;No;Artist;;Average;20
461463;Male;No;41;Yes;Artist;60;Low;10
464566;Male;Yes;35;Yes;Executive;0;High;40
462070;Male;Yes;41;Yes;Entertainment;90;Average;20
464162;Male;Yes;81;Yes;Lawyer;;High;20
466554;Male;No;26;No;Healthcare;0;Low;30
462793;Male;Yes;42;No;Executive;30;High;50
465657;Female;Yes;53;Yes;Artist;0;Average;20
460530;Female;Yes;33;Yes;Entertainment;30;Average;30
464045;Male;Yes;39;Yes;Artist;0;Low;20
465633;Male;Yes;83;Yes;Executive;;High;20
462905;Female;No;25;No;Artist;60;Low;30
466254;Male;No;40;Yes;Entertainment;0;Low;20
460617;Female;No;22;No;Healthcare;0;Low;40
465468;Female;Yes;37;Yes;Artist;10;Average;20
466125;Female;Yes;65;Yes;Artist;0;Low;20
465207;Male;Yes;49;Yes;Artist;0;Average;20
463332;Female;Yes;38;Yes;Engineer;10;Low;20
459924;Female;Yes;65;Yes;Artist;0;Average;20
466143;Female;Yes;48;No;Engineer;0;Average;50
466375;Male;Yes;52;Yes;Entertainment;10;Low;40
462951;Male;Yes;73;Yes;Lawyer;20;Low;10
465654;Female;No;48;Yes;Engineer;10;Low;10
460987;Male;No;25;Yes;Doctor;80;Low;20
461681;Male;No;31;Yes;Healthcare;90;Low;30
462820;Male;No;25;No;Entertainment;80;Low;90
467518;Male;No;21;No;Doctor;0;Low;
467525;Male;No;20;No;Healthcare;0;Low;40
465876;Male;No;25;No;Executive;0;Low;30
464199;Male;Yes;25;Yes;Artist;80;Low;20
462746;Male;No;29;No;Entertainment;10;Low;30
463261;Female;Yes;72;No;Entertainment;70;Average;30
467548;Male;Yes;48;Yes;Artist;0;High;20
460924;Male;No;28;No;Doctor;10;Low;50
463368;Female;Yes;42;Yes;Artist;30;High;30
459957;Female;Yes;32;Yes;Artist;80;Low;30
459191;Male;Yes;49;Yes;Artist;0;Low;10
462479;Female;Yes;55;Yes;Artist;10;Average;20
466570;Female;Yes;40;Yes;Artist;0;Average;30
459407;Female;No;37;Yes;Doctor;0;Low;30
467331;Male;No;27;No;Healthcare;30;Low;40
463377;Female;Yes;32;Yes;Homemaker;40;High;20
467456;Male;Yes;36;No;Executive;70;High;40
463058;Female;No;28;Yes;Homemaker;110;Low;10
467401;Male;Yes;72;No;Entertainment;0;Average;
464029;Male;No;18;No;Entertainment;10;Low;40
466056;Female;No;36;Yes;Artist;10;Low;10
467130;Female;Yes;29;No;Homemaker;;High;30
465002;Female;Yes;88;Yes;Lawyer;10;High;20
463155;Female;No;38;Yes;Engineer;;Low;10
459651;Male;Yes;87;Yes;Lawyer;;Low;10
459961;Male;Yes;51;Yes;Artist;80;Low;30
466109;Male;Yes;51;Yes;Entertainment;10;Average;40
461543;Male;No;31;No;Artist;30;Low;20
459502;Female;Yes;47;Yes;Artist;10;Average;30
459864;Female;Yes;70;No;Artist;;High;20
460441;Male;No;31;No;Healthcare;;Low;40
461942;Male;No;29;Yes;Healthcare;0;Low;60
462755;Female;No;20;No;Healthcare;0;Low;
465098;Female;No;41;Yes;Artist;10;Low;
459872;Male;Yes;68;No;Entertainment;40;Average;20
462053;Male;Yes;28;Yes;Artist;;Low;20
467040;Male;No;32;Yes;Doctor;0;Low;40
465079;Male;Yes;75;Yes;Lawyer;10;Low;10
467697;Female;No;39;Yes;Healthcare;0;Low;10
466555;Male;No;18;No;Healthcare;10;Low;30
463457;Female;Yes;42;Yes;Artist;20;Average;20
462653;Male;Yes;48;Yes;Executive;0;Average;40
461390;Female;Yes;70;Yes;Artist;0;High;20
460217;Male;Yes;45;Yes;Artist;10;Average;20
463684;Female;No;29;Yes;Healthcare;0;Low;40
463764;Male;Yes;50;Yes;Entertainment;10;Average;30
465310;Female;No;22;No;Healthcare;0;Low;60
462489;Male;Yes;46;Yes;Artist;0;Low;20
465677;Male;Yes;39;No;Artist;;Low;20
459737;Female;Yes;81;Yes;Lawyer;80;High;20
465357;Female;Yes;49;Yes;Artist;10;Average;30
462159;Male;No;43;Yes;Doctor;10;Low;
461747;Male;Yes;66;Yes;Artist;10;High;20
465940;Female;No;53;Yes;Artist;0;Low;20
464323;Female;No;29;Yes;Artist;120;Low;10
467248;Female;Yes;86;Yes;Lawyer;0;High;20
463265;Male;Yes;70;Yes;Artist;10;Average;30
459946;Female;Yes;36;Yes;Artist;10;Average;20
463161;Male;No;35;Yes;Artist;10;Low;20
460790;Female;Yes;42;Yes;Artist;0;High;20
463118;Female;Yes;49;Yes;Doctor;;High;30
460864;Female;No;20;No;Artist;0;Low;30
461039;Female;Yes;27;No;Engineer;10;Average;90
460299;Male;Yes;56;Yes;Artist;40;Low;10
462378;Male;Yes;67;No;Artist;10;Low;10
463081;Female;Yes;51;Yes;Artist;0;Low;10
460923;Male;Yes;49;Yes;Artist;10;Average;30
462120;Male;Yes;51;No;Artist;10;Low;30
463980;Female;No;26;Yes;Artist;10;Low;90
461464;Male;No;59;Yes;Entertainment;;Low;30
466695;Female;Yes;31;Yes;Entertainment;10;Low;10
465833;Male;Yes;43;No;Executive;10;High;30
467490;Male;Yes;59;No;Executive;70;Average;50
459765;Female;No;35;Yes;Engineer;40;Low;10
467570;Male;No;18;No;Healthcare;140;Low;
464561;Female;No;48;Yes;Entertainment;90;Low;20
459409;Female;Yes;88;Yes;Lawyer;10;High;20
462864;Female;No;30;Yes;Healthcare;120;Low;60
461009;Female;No;22;No;Healthcare;60;Low;30
459117;Male;Yes;66;Yes;Artist;10;High;20
464131;Female;Yes;81;No;Engineer;0;High;20
464079;Female;Yes;36;No;Doctor;140;Average;20
462478;Male;Yes;30;No;Doctor;;Average;20
465375;Female;No;50;Yes;Engineer;10;Low;10
461637;Male;Yes;51;Yes;Artist;10;Low;20
459252;Male;Yes;66;Yes;Lawyer;0;High;30
461438;Female;Yes;39;Yes;Engineer;80;Average;20
463956;Female;No;28;No;Entertainment;0;Low;50
459682;Male;Yes;35;Yes;Executive;;Average;30
459892;Female;Yes;50;Yes;Artist;10;Low;10
467720;Male;No;27;Yes;Entertainment;;Low;20
463148;Male;Yes;60;Yes;Marketing;10;High;50
460862;Male;Yes;52;No;Entertainment;10;Average;40
460382;Male;Yes;32;No;Marketing;40;Low;30
461650;Female;Yes;42;Yes;Doctor;0;Low;10
467501;Male;No;48;Yes;Entertainment;10;Low;20
459486;Male;Yes;75;Yes;Lawyer;;High;20
467319;Male;No;26;Yes;Homemaker;80;Low;20
459604;Female;No;21;No;Healthcare;0;Low;70
463554;Female;No;53;No;Artist;70;Low;10
467652;Male;No;32;Yes;Doctor;0;Low;30
465298;Female;Yes;56;Yes;Doctor;10;Average;20
462494;Female;No;36;Yes;Artist;80;Low;40
467344;Male;Yes;83;Yes;Lawyer;0;Low;20
463442;Male;Yes;42;Yes;Executive;10;Low;20
467219;Female;Yes;66;No;Lawyer;;High;20
464360;Male;Yes;62;Yes;Executive;0;High;20
462505;Male;Yes;40;No;Executive;0;Low;40
459914;Male;No;38;Yes;Artist;20;Low;10
461255;Male;No;18;No;Healthcare;10;Low;50
462360;Female;Yes;62;Yes;Artist;30;Low;20
466571;Male;No;23;No;Healthcare;10;Low;40
465033;Female;Yes;56;Yes;;0;Average;20
464575;Male;No;42;Yes;Artist;80;Low;10
465650;Female;No;32;No;Marketing;0;Low;40
464640;Female;No;28;No;Marketing;0;Low;50
459694;Male;Yes;77;No;Lawyer;0;Low;
465216;Male;Yes;35;Yes;Executive;80;High;40
460818;Female;No;30;Yes;Healthcare;80;Low;
463927;Female;No;53;Yes;Engineer;10;Low;20
459506;Female;No;27;Yes;;10;Low;10
467001;Female;;53;Yes;Entertainment;80;Average;40
460265;Male;Yes;52;Yes;Executive;10;High;40
464178;Male;No;29;Yes;Doctor;30;Low;30
461586;Male;No;36;Yes;Artist;60;Low;30
461764;Female;No;41;Yes;Artist;0;Low;10
459297;Male;Yes;72;Yes;Executive;0;High;40
459548;Female;Yes;50;Yes;Engineer;10;Low;20
463452;Female;Yes;79;Yes;Lawyer;0;High;20
467767;Female;No;23;No;Marketing;40;Low;40
465927;Female;No;25;Yes;Healthcare;0;Low;10
465857;Female;No;40;Yes;Doctor;10;Low;10
460581;Male;Yes;27;Yes;Healthcare;20;Average;20
459501;Female;Yes;62;Yes;Artist;40;Average;70
466670;Male;Yes;29;Yes;Healthcare;20;Average;20
460678;Female;No;31;No;Doctor;60;Low;20
459490;Male;Yes;37;No;Engineer;;Average;20
